2020-04-07,12147.0,12647.4,12132.3,12588.95,39434204.0,26440300000.000004,Nifty IT
2020-04-08,12468.6,12897.5,12437.75,12491.55,40359706.0,27729300000.0,Nifty IT
2020-04-09,12810.8,12867.35,12648.8,12728.55,36108851.0,25314899999.999996,Nifty IT
2020-04-13,12698.85,12795.7,12527.15,12603.1,28465964.0,16881400000.000002,Nifty IT
2020-04-15,12792.45,12951.4,12661.0,12702.6,47886382.0,28179800000.0,Nifty IT
2020-04-16,12430.3,12605.4,12205.9,12463.6,69388542.0,37125400000.0,Nifty IT
2020-04-17,12878.35,12992.05,12596.65,12649.25,46523852.0,35188300000.0,Nifty IT
2020-04-20,12812.6,12937.95,12742.55,12847.65,39177267.0,23436300000.0,Nifty IT
2020-04-21,12513.65,12632.5,12375.8,12408.85,37281970.0,23575900000.0,Nifty IT
2020-04-22,12393.9,12619.45,12322.95,12571.3,27595949.0,17834600000.0,Nifty IT
2020-04-23,12639.8,13199.75,12596.6,13128.2,39760721.0,28954400000.0,Nifty IT
2020-04-24,13001.9,13101.4,12792.9,12816.2,32522500.0,20471500000.0,Nifty IT
2020-04-27,12957.35,13248.95,12928.05,13121.15,40245218.0,26537300000.0,Nifty IT
2020-04-28,13301.95,13317.2,13067.75,13133.65,38809479.0,23121600000.0,Nifty IT
2020-04-29,13250.6,13470.8,13144.8,13424.95,37634296.0,25337100000.0,Nifty IT
2020-04-30,13841.6,14212.1,13750.25,14108.35,61232875.0,40844500000.0,Nifty IT
2020-05-04,13646.1,13700.25,13424.35,13454.25,,,Nifty IT
2020-05-05,13637.8,13667.85,13351.45,13388.0,35386135.0,21057000000.0,Nifty IT
2020-05-06,13437.3,13580.05,13262.25,13394.7,39758016.0,28698300000.0,Nifty IT
2020-05-07,13408.0,13489.55,13268.4,13292.7,48556960.0,28910600000.0,Nifty IT
2019-11-08,7955.55,7958.15,7771.0,7787.4,29443232.0,15474800000.0,Nifty Pharma
2019-11-11,7728.55,7807.6,7675.0,7784.9,26513321.0,13759800000.0,Nifty Pharma
2019-11-13,7795.3,7853.0,7642.0,7660.45,30299828.0,17439000000.0,Nifty Pharma
2019-11-14,7634.4,7655.6,7553.05,7591.45,38599994.0,18723400000.0,Nifty Pharma
2019-11-15,7620.45,7769.3,7554.5,7720.6,45815249.0,22918400000.0,Nifty Pharma
2019-11-18,7757.95,7881.05,7750.95,7816.55,63328594.0,26337600000.000004,Nifty Pharma
2019-11-19,7839.65,7881.9,7823.75,7851.45,39897040.0,18065300000.0,Nifty Pharma
2019-11-20,7866.0,8187.1,7843.65,8107.6,53413536.0,28245800000.0,Nifty Pharma
2019-11-21,8107.8,8153.0,8058.45,8068.95,31476022.0,17199900000.0,Nifty Pharma
2019-11-22,8076.7,8162.1,7995.05,8067.2,35669641.0,18440900000.0,Nifty Pharma
2019-11-25,8072.15,8226.8,8047.8,8211.55,25645104.0,14199700000.0,Nifty Pharma
2019-11-26,8242.8,8298.4,8132.25,8177.85,56364650.0,30588800000.0,Nifty Pharma
2019-11-27,8178.25,8267.65,8165.2,8246.1,40465125.0,19067400000.0,Nifty Pharma
2019-11-28,8247.1,8288.55,8216.75,8273.65,25051316.0,14062000000.0,Nifty Pharma
2019-11-29,8286.25,8320.25,8159.2,8189.95,22403431.0,13756199999.999998,Nifty Pharma
2019-12-02,8195.45,8198.95,8056.2,8128.95,26352824.0,13527900000.0,Nifty Pharma
2019-12-03,8167.6,8172.3,8027.05,8044.85,31300198.0,13504400000.0,Nifty Pharma
2019-12-04,8032.0,8132.05,8021.8,8121.5,22103896.0,13769500000.0,Nifty Pharma
2019-12-05,8104.35,8115.25,8030.15,8051.85,15365207.0,9273200000.0,Nifty Pharma
2019-12-06,8091.2,8152.25,7942.0,7957.55,24281681.0,14293900000.000002,Nifty Pharma
2019-12-09,7987.5,8043.55,7936.7,7960.35,18393071.0,11024100000.0,Nifty Pharma
2019-12-10,7983.75,8016.95,7926.0,7940.5,21225874.0,11185700000.0,Nifty Pharma
2019-12-11,7958.4,7980.9,7909.9,7967.85,20289214.0,11531199999.999998,Nifty Pharma
2019-12-12,7991.15,8073.6,7973.85,8045.35,19790043.0,10710700000.0,Nifty Pharma
2019-12-13,8050.6,8066.0,7947.8,8045.05,18163252.0,12836199999.999998,Nifty Pharma
2019-12-16,8017.95,8091.3,7990.1,8025.85,27289914.0,14490600000.0,Nifty Pharma
2019-12-17,8037.35,8068.2,7973.7,7999.6,22362391.0,12327300000.0,Nifty Pharma
2019-12-18,8013.45,8100.4,7988.2,8091.1,18621966.0,10691000000.0,Nifty Pharma
2019-12-19,8087.5,8128.0,8024.65,8073.05,22405464.0,12300600000.0,Nifty Pharma
2019-12-20,8059.6,8090.15,8038.8,8049.45,21052325.0,11505800000.0,Nifty Pharma
2019-12-23,8043.05,8096.0,8020.8,8051.5,16008323.0,8480100000.0,Nifty Pharma
2019-12-24,8060.4,8083.25,8020.85,8073.8,15424653.0,7748700000.0,Nifty Pharma
2019-12-26,8079.65,8097.75,7985.75,7997.6,15457680.0,8472700000.0,Nifty Pharma
2019-12-27,8013.75,8075.55,8010.35,8068.05,12047284.0,7010100000.0,Nifty Pharma
2019-12-30,8086.55,8125.05,8071.25,8083.1,12684688.0,8199000000.0,Nifty Pharma
2019-12-31,8082.2,8121.45,8028.55,8040.15,12246461.0,8136700000.0,Nifty Pharma
2020-01-01,8060.3,8076.65,8018.95,8047.1,8898088.0,6134700000.0,Nifty Pharma
2020-01-02,8056.75,8102.4,8027.15,8053.95,12949471.0,7482300000.0,Nifty Pharma
2020-01-03,8053.0,8189.8,8026.3,8111.95,26218452.0,13064800000.0,Nifty Pharma
2020-01-06,8076.85,8085.5,7943.15,7987.35,17516389.0,9571600000.0,Nifty Pharma
2020-01-07,8014.1,8087.65,7973.95,8036.5,27939913.0,12666900000.0,Nifty Pharma
2020-01-08,7975.7,8041.6,7960.05,7996.15,12772164.0,6905599999.999999,Nifty Pharma
2020-01-09,8057.8,8090.95,8015.15,8033.15,13984986.0,7977700000.0,Nifty Pharma
2020-01-10,8048.55,8171.2,8044.35,8058.5,15905005.0,11867500000.0,Nifty Pharma
2020-01-13,8082.3,8141.3,8042.65,8078.45,15316440.0,10123000000.0,Nifty Pharma
2020-01-14,8104.15,8136.4,8081.3,8117.0,17191560.0,10569900000.0,Nifty Pharma
2020-01-15,8135.75,8178.85,8080.35,8166.2,19694123.0,14028900000.000002,Nifty Pharma
2020-01-16,8188.05,8223.85,8175.35,8203.1,20295556.0,11500200000.0,Nifty Pharma
2020-01-17,8208.3,8371.6,8200.0,8345.3,25015786.0,17447700000.0,Nifty Pharma
2020-01-20,8353.7,8375.2,8251.0,8269.35,18242184.0,12710800000.0,Nifty Pharma
2020-01-21,8249.15,8313.45,8214.55,8274.2,15648289.0,10851400000.000002,Nifty Pharma
2020-01-22,8295.0,8372.3,8245.45,8256.65,25047666.0,13991900000.0,Nifty Pharma
2020-01-23,8245.95,8322.45,8208.55,8300.2,19859338.0,13314400000.0,Nifty Pharma
2020-01-24,8291.75,8349.25,8273.95,8294.05,22172519.0,11837300000.0,Nifty Pharma
2020-01-27,8270.05,8471.8,8240.1,8416.35,31445075.0,26903400000.0,Nifty Pharma
2020-01-28,8427.8,8513.15,8395.65,8420.25,27888536.0,20441300000.0,Nifty Pharma
